duration,protocol_type,service,src_bytes,dst_bytes,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,is_guest_login,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,outcome
0,tcp,private,0,0,0,0,0,0,0,0,0,0,153,4,1,0,0.03,0.07,255,4,0.02,0.08,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,298,49,1,0,0.07,0.06,255,20,0.08,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,128,7,1,0,0.05,0.06,255,7,0.03,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,100,11,1,0,0.11,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,127,20,0,1,0.16,0.07,255,20,0.08,0.06,0,1,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,238,3,1,0,0.01,0.07,255,3,0.01,0.07,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,79,20,1,0,0.25,0.05,255,52,0.2,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,193,11,0,1,0.06,0.06,255,11,0.04,0.07,0,1,neptune
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,143,17,1,0,0.12,0.06,255,8,0.03,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,196,5,1,0,0.03,0.06,235,5,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,251,14,1,0,0.06,0.06,255,3,0.01,0.07,1,0,neptune
0,tcp,sunrpc,0,0,0,0,0,0,0,0,0,0,298,20,1,0,0.07,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,229,7,1,0,0.03,0.07,255,7,0.03,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,118,9,1,0,0.08,0.06,255,30,0.12,0.06,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,49,18,1,0,0.37,0.08,255,58,0.23,0.02,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,229,15,0,1,0.07,0.07,255,15,0.06,0.07,0,1,neptune
0,tcp,ssh,0,0,0,0,0,0,0,0,0,0,127,17,0,1,0.13,0.07,255,17,0.07,0.07,0,1,neptune
0,tcp,echo,0,0,0,0,0,0,0,0,0,0,300,25,1,0,0.08,0.05,255,25,0.1,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,174,3,1,0,0.02,0.08,255,3,0.01,0.08,1,0,neptune
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,126,8,0,1,0.06,0.06,255,7,0.03,0.08,0,1,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,236,1,0,1,0,0.08,255,1,0,0.08,0,1,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,39,12,1,0,0.31,0.1,255,52,0.2,0.04,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,37,17,1,0,0.46,0.05,255,17,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,247,11,0,1,0.04,0.06,255,11,0.04,0.08,0,1,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,76,19,1,0,0.25,0.05,255,60,0.24,0.02,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,280,15,1,0,0.05,0.06,255,14,0.05,0.08,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,223,12,0,1,0.05,0.07,255,12,0.05,0.08,0,1,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,216,1,0,1,0,0.07,255,1,0,0.09,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,148,9,1,0,0.06,0.05,255,2,0.01,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,188,2,1,0,0.01,0.07,255,16,0.06,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,254,10,1,0,0.04,0.06,255,20,0.08,0.05,1,0,neptune
0,tcp,systat,0,0,0,0,0,0,0,0,0,0,232,16,1,0,0.07,0.06,255,16,0.06,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,108,15,1,0,0.14,0.05,255,15,0.06,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,220,20,1,0,0.09,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,98,11,1,0,0.11,0.06,255,13,0.05,0.07,1,0,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,251,12,1,0,0.05,0.07,255,13,0.05,0.07,1,0,neptune
0,tcp,other,0,0,0,0,0,0,0,0,0,0,250,20,1,0,0.08,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,133,20,1,0,0.15,0.05,255,1,0,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,144,5,0,1,0.03,0.08,255,5,0.02,0.07,0,1,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,250,3,0,1,0.01,0.07,255,3,0.01,0.07,0,1,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,256,11,1,0,0.04,0.06,255,11,0.04,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,103,24,1,0,0.23,0.05,255,7,0.03,0.05,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,145,16,1,0,0.11,0.06,255,16,0.06,0.08,1,0,neptune
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,270,1,1,0,0,0.06,255,1,0,0.07,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,158,14,0,1,0.09,0.06,255,14,0.05,0.07,0,1,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,106,4,1,0,0.04,0.07,255,15,0.06,0.06,1,0,neptune
0,tcp,smtp,0,0,0,0,0,0,0,0,0,0,19,21,1,0,1,0,41,153,0.46,0.05,0.12,0,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,137,18,1,0,0.13,0.06,255,18,0.07,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,191,6,1,0,0.03,0.05,255,6,0.02,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,66,11,1,0,0.17,0.06,255,17,0.07,0.06,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,285,11,1,0,0.04,0.06,255,11,0.04,0.07,1,0,neptune
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,235,4,1,0,0.02,0.07,255,4,0.02,0.08,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,125,20,1,0,0.16,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,255,5,1,0,0.02,0.07,255,5,0.02,0.07,1,0,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,120,11,1,0,0.09,0.06,255,10,0.04,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,72,23,1,0,0.32,0.06,255,23,0.09,0.05,1,0,neptune
0,tcp,gopher,0,0,0,0,0,0,0,0,0,0,241,15,0,1,0.06,0.06,255,15,0.06,0.07,0,1,neptune
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,299,20,1,0,0.07,0.06,255,20,0.08,0.06,1,0,neptune
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,148,9,1,0,0.06,0.05,255,4,0.02,0.07,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,267,11,1,0,0.04,0.06,255,11,0.04,0.08,1,0,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,200,18,1,0,0.09,0.07,255,18,0.07,0.07,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,125,11,1,0,0.09,0.06,255,11,0.04,0.06,1,0,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,85,19,0,1,0.22,0.07,255,19,0.07,0.06,0,1,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,110,14,1,0,0.13,0.05,255,14,0.05,0.06,1,0,neptune
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,60,3,1,0,0.05,0.07,255,3,0.01,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,144,21,1,0,0.15,0.05,255,21,0.08,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,57,12,1,0,0.21,0.11,255,12,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,243,1,1,0,0,0.05,184,1,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,290,21,1,0,0.07,0.04,248,21,0.08,0.06,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,269,11,1,0,0.04,0.06,255,11,0.04,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,132,19,1,0,0.14,0.06,255,19,0.07,0.07,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,201,1,1,0,0,0.06,255,1,0,0.08,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,237,22,1,0,0.09,0.05,255,22,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,133,4,1,0,0.03,0.07,255,5,0.02,0.06,1,0,neptune
0,tcp,link,0,0,0,0,0,0,0,0,0,0,226,19,1,0,0.08,0.06,255,20,0.08,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,95,23,1,0,0.24,0.05,255,23,0.09,0.05,1,0,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,145,16,0,1,0.11,0.06,255,15,0.06,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,104,6,1,0,0.06,0.06,255,3,0.01,0.06,1,0,neptune
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,201,7,1,0,0.03,0.07,255,7,0.03,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,145,19,0,1,0.13,0.06,255,35,0.14,0.05,0,1,neptune
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,258,25,1,0,0.1,0.05,255,25,0.1,0.05,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,64,13,1,0,0.2,0.09,255,13,0.05,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,130,16,1,0,0.12,0.05,255,3,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,276,6,1,0,0.02,0.05,255,15,0.06,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,144,18,1,0,0.12,0.06,255,17,0.07,0.06,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,26,1,1,0,0.04,0.12,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,292,19,1,0,0.07,0.06,255,18,0.07,0.08,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,288,11,1,0,0.04,0.06,255,10,0.04,0.07,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,240,2,1,0,0.01,0.07,255,2,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,129,16,1,0,0.12,0.06,255,8,0.03,0.07,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,67,20,1,0,0.3,0.06,149,40,0.27,0.03,1,0,neptune
0,tcp,systat,0,0,0,0,0,0,0,0,0,0,119,13,1,0,0.11,0.06,255,7,0.03,0.07,1,0,neptune
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,199,7,1,0,0.04,0.07,255,7,0.03,0.08,1,0,neptune
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,287,24,1,0,0.08,0.04,255,24,0.09,0.05,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,279,17,1,0,0.06,0.06,255,17,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,204,14,1,0,0.07,0.06,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,146,11,1,0,0.08,0.05,255,2,0.01,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,147,17,1,0,0.12,0.05,255,19,0.07,0.07,1,0,neptune
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,296,23,1,0,0.08,0.05,255,23,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,102,11,1,0,0.11,0.06,255,15,0.06,0.07,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,132,24,1,0,0.18,0.05,255,24,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,248,11,0,1,0.04,0.06,255,11,0.04,0.08,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,249,3,1,0,0.01,0.07,255,3,0.01,0.08,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0.75,0.5,255,63,0.25,0.02,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,238,2,1,0,0.01,0.07,255,2,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,264,5,1,0,0.02,0.06,255,6,0.02,0.07,1,0,neptune
0,tcp,link,0,0,0,0,0,0,0,0,0,0,265,4,1,0,0.02,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,238,6,1,0,0.03,0.06,255,6,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,126,12,1,0,0.1,0.06,255,15,0.06,0.07,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,248,19,1,0,0.07,0.06,255,18,0.07,0.07,1,0,neptune
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,97,2,1,0,0.02,0.08,255,2,0.01,0.07,1,0,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,278,7,1,0,0.03,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,174,19,1,0,0.11,0.06,255,1,0,0.08,1,0,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,102,2,1,0,0.02,0.07,255,8,0.03,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,238,7,1,0,0.03,0.07,255,11,0.04,0.07,1,0,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,150,20,1,0,0.13,0.06,255,1,0,0.07,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,32,7,1,0,0.22,0.12,255,60,0.24,0.03,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,28,6,0.96,0.04,0.21,0.18,255,26,0.1,0.05,1,0,neptune
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,271,17,0,1,0.06,0.06,255,17,0.07,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,122,14,1,0,0.11,0.06,255,14,0.05,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,140,25,1,0,0.18,0.05,255,25,0.1,0.04,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,121,13,0,1,0.11,0.07,255,13,0.05,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,211,19,1,0,0.09,0.05,255,19,0.07,0.05,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,228,9,1,0,0.04,0.05,255,9,0.04,0.06,1,0,neptune
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,242,6,1,0,0.02,0.07,255,6,0.02,0.08,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,267,4,1,0,0.01,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,268,17,1,0,0.06,0.07,255,4,0.02,0.05,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,170,3,0,1,0.02,0.07,255,3,0.01,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,85,17,0,1,0.2,0.07,255,17,0.07,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,240,19,0,1,0.08,0.06,255,19,0.07,0.06,0,1,neptune
0,tcp,sql_net,0,0,0,0,0,0,0,0,0,0,108,6,0,1,0.06,0.06,255,6,0.02,0.07,0,1,neptune
0,tcp,hostnames,0,0,0,0,0,0,0,0,0,0,253,1,1,0,0,0.07,255,1,0,0.08,1,0,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,127,1,1,0,0.01,0.07,255,1,0,0.06,1,0,neptune
0,tcp,daytime,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,255,5,0.02,0.09,1,0,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,143,8,0,1,0.06,0.06,255,8,0.03,0.07,0,1,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,238,20,1,0,0.05,0.07,255,13,0.05,0.06,1,0,neptune
0,tcp,sql_net,0,0,0,0,0,0,0,0,0,0,183,13,1,0,0.07,0.07,255,13,0.05,0.08,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,241,20,1,0,0.08,0.06,255,1,0,0.08,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,18,8,1,0,0.44,0.11,255,56,0.22,0.02,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,114,13,1,0,0.11,0.06,255,13,0.05,0.09,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,122,14,0,1,0.11,0.07,255,14,0.05,0.07,0,1,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,276,8,1,0,0.03,0.07,255,7,0.03,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,121,17,1,0,0.14,0.06,255,1,0,0.07,1,0,neptune
0,tcp,systat,0,0,0,0,0,0,0,0,0,0,131,16,1,0,0.12,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,111,6,0,1,0.05,0.07,255,6,0.02,0.06,0,1,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,234,2,1,0,0.01,0.07,255,2,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,128,17,0,1,0.13,0.06,255,17,0.07,0.06,0,1,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,252,2,0,1,0.01,0.06,255,2,0.01,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,245,14,1,0,0.06,0.07,255,18,0.07,0.07,1,0,neptune
0,tcp,pop_3,0,0,0,0,0,0,0,0,0,0,232,17,0,1,0.07,0.06,255,17,0.07,0.07,0,1,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,234,3,1,0,0.01,0.06,255,3,0.01,0.07,1,0,neptune
0,tcp,daytime,0,0,0,0,0,0,0,0,0,0,277,9,1,0,0.03,0.05,255,9,0.04,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,207,8,1,0,0.04,0.07,255,8,0.03,0.07,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,212,12,1,0,0.06,0.08,255,12,0.05,0.08,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,227,5,1,0,0.02,0.06,255,12,0.05,0.06,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,133,18,1,0,0.14,0.06,255,18,0.07,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,138,10,0,1,0.07,0.06,213,10,0.05,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,282,17,1,0,0.06,0.06,255,4,0.02,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,134,3,1,0,0.02,0.06,84,17,0.2,0.13,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,223,1,1,0,0,0.07,255,20,0.08,0.07,1,0,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,88,10,1,0,0.11,0.06,255,10,0.04,0.05,1,0,neptune
0,tcp,pop_2,0,0,0,0,0,0,0,0,0,0,242,8,1,0,0.03,0.05,255,8,0.03,0.05,1,0,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,282,19,1,0,0.07,0.05,255,19,0.07,0.05,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,144,17,0,1,0.12,0.06,255,17,0.07,0.06,0,1,neptune
0,tcp,echo,0,0,0,0,0,0,0,0,0,0,232,20,0,1,0.09,0.07,255,20,0.08,0.08,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,117,16,1,0,0.14,0.06,255,5,0.02,0.06,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,248,1,1,0,0,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,237,15,1,0,0.06,0.06,255,15,0.06,0.08,1,0,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,73,10,1,0,0.14,0.07,255,10,0.04,0.07,1,0,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,107,4,1,0,0.04,0.07,255,4,0.02,0.05,1,0,neptune
0,tcp,netbios_ssn,0,0,0,0,0,0,0,0,0,0,256,24,1,0,0.09,0.05,255,24,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,250,12,0,1,0.05,0.07,255,12,0.05,0.08,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,128,19,0,1,0.15,0.07,53,19,0.36,0.11,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,163,8,1,0,0.05,0.07,255,8,0.03,0.05,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,295,17,1,0,0.06,0.05,255,17,0.07,0.07,1,0,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,39,12,1,0,0.31,0.1,255,32,0.13,0.06,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,253,6,1,0,0.02,0.07,255,6,0.02,0.08,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,269,18,1,0,0.07,0.06,255,18,0.07,0.07,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,298,13,1,0,0.04,0.05,255,13,0.05,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,124,5,1,0,0.04,0.06,255,3,0.01,0.08,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,187,5,1,0,0.03,0.06,255,5,0.02,0.07,1,0,neptune
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,125,20,1,0,0.16,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,259,4,1,0,0.02,0.06,255,5,0.02,0.06,1,0,neptune
0,tcp,netbios_ssn,0,0,0,0,0,0,0,0,0,0,236,2,1,0,0.01,0.07,255,2,0.01,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,79,24,1,0,0.3,0.06,255,24,0.09,0.05,1,0,neptune
0,tcp,hostnames,0,0,0,0,0,0,0,0,0,0,199,1,0,1,0.01,0.07,255,1,0,0.07,0,1,neptune
0,tcp,sql_net,0,0,0,0,0,0,0,0,0,0,103,3,1,0,0.03,0.07,255,21,0.08,0.07,1,0,neptune
0,tcp,gopher,0,0,0,0,0,0,0,0,0,0,150,20,1,0,0.13,0.06,255,1,0,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,218,20,0,1,0.09,0.06,255,20,0.08,0.08,0,1,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,108,1,1,0,0.01,0.07,255,1,0,0.06,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,272,22,1,0,0.08,0.05,255,22,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,292,14,1,0,0.05,0.05,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,236,16,1,0,0.07,0.06,255,2,0.01,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,94,6,1,0,0.06,0.06,255,6,0.02,0.06,1,0,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,246,16,0,1,0.07,0.07,255,16,0.06,0.08,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,287,17,1,0,0.06,0.06,255,12,0.05,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,146,15,1,0,0.1,0.05,226,19,0.08,0.08,1,0,neptune
0,tcp,netstat,0,0,0,0,0,0,0,0,0,0,142,21,1,0,0.15,0.05,255,20,0.08,0.06,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,272,8,1,0,0.03,0.06,255,8,0.03,0.08,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,108,9,0,1,0.08,0.06,255,9,0.04,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,204,1,1,0,0,0.06,255,20,0.08,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,145,3,1,0,0.02,0.08,255,3,0.01,0.08,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,31,17,1,0,0.55,0.06,231,58,0.25,0.02,0.98,0,neptune
0,tcp,sql_net,0,0,0,0,0,0,0,0,0,0,246,9,1,0,0.04,0.07,255,9,0.04,0.08,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,215,8,1,0,0.04,0.07,255,8,0.03,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,190,1,1,0,0.01,0.06,255,10,0.04,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,225,13,1,0,0.06,0.07,255,13,0.05,0.06,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,280,20,0,1,0.07,0.06,255,20,0.08,0.08,0,1,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,43,11,1,0,0.26,0.09,255,59,0.23,0.04,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,16,3,0.94,0.06,0.19,0.31,255,24,0.09,0.06,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,115,13,1,0,0.11,0.06,255,13,0.05,0.05,1,0,neptune
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,106,15,1,0,0.14,0.06,255,15,0.06,0.05,1,0,neptune
